Date,Dealer,City ,Product ,Vehicle,Shipped  ,Returned
01-02-2007,2,MUM,112456345,AutoRick,10,0
01-02-2007,16,NAG,121890890,AutoRick,1,0
01-02-2007,17,NAG,321678678,Vikram,20,0
01-02-2007,6,MUM,222567789,Minitruck,12,1
01-02-2007,3,MUM,213679678,Minitruck,16,1
01-02-2007,33,KOL,213567234,Minitruck,41,12
01-02-2007,12,PUN,213567234,Vikram,8,1
01-02-2007,7,MUM,111457678,AutoRick,1,0
01-02-2007,7,MUM,112679345,AutoRick,7,0
01-02-2007,41,GOA,343123234,Minitruck,32,0
01-02-2007,24,KOL,111679987,AutoRick,6,0
01-02-2007,22,KOL,111345789,Minitruck,8,1
01-02-2007,21,NAG,213056765,Vikram,11,0
01-02-2007,21,NAG,123457890,Minitruck,5,0
01-02-2007,34,KOL,121890123,AutoRick,13,1
01-02-2007,17,NAG,321678890,Minitruck,21,0
01-02-2007,21,NAG,213678789,AutoRick,10,0
01-02-2007,3,MUM,112567678,Minitruck,23,2
01-02-2007,34,KOL,111456123,AutoRick,7,0
01-02-2007,33,KOL,121679987,Vikram,21,0
01-02-2007,17,NAG,343679789,Minitruck,50,13
01-02-2007,10,PUN,321679567,Minitruck,13,2
01-02-2007,10,PUN,111679234,Minitruck,36,1
01-02-2007,6,MUM,232123890,Vikram,24,4
01-02-2007,41,GOA,333345765,Minitruck,47,11
01-02-2007,7,MUM,111678234,Vikram,7,1
01-02-2007,21,NAG,321070789,AutoRick,14,3
01-02-2007,8,PUN,222456234,AutoRick,1,0
01-02-2007,12,PUN,111123234,Vikram,6,1
01-02-2007,41,GOA,222457456,Vikram,19,1
01-02-2007,12,PUN,111457890,Minitruck,25,1
01-02-2007,12,PUN,123070789,Vikram,14,0
01-02-2007,36,KOL,321456765,Minitruck,38,1
01-02-2007,35,KOL,123457789,AutoRick,1,0
01-02-2007,2,MUM,111679987,Minitruck,16,1
01-02-2007,16,NAG,232123890,Minitruck,18,1
01-02-2007,12,PUN,222457890,AutoRick,10,0
01-02-2007,24,KOL,121056456,Minitruck,36,2
01-02-2007,17,NAG,213456678,Vikram,7,1
01-02-2007,17,NAG,333056765,AutoRick,1,0
01-02-2007,33,KOL,333457345,Vikram,17,0
01-02-2007,21,NAG,232890890,Minitruck,48,7
01-02-2007,10,PUN,123567345,AutoRick,5,1
01-02-2007,22,KOL,232456345,Vikram,4,0
01-02-2007,12,PUN,111567987,Minitruck,46,9
01-02-2007,2,MUM,112457765,Minitruck,42,6
01-02-2007,21,NAG,213890567,Vikram,1,0
01-02-2007,17,NAG,123056987,AutoRick,6,0
01-02-2007,10,PUN,111123234,AutoRick,6,0
01-02-2007,22,KOL,343679890,AutoRick,6,0
01-02-2007,3,MUM,112056765,Vikram,17,0
01-02-2007,21,NAG,112345890,AutoRick,11,0
01-02-2007,3,MUM,232123567,Minitruck,47,5
01-02-2007,14,PUN,232457678,AutoRick,5,1
01-02-2007,16,NAG,232345567,AutoRick,9,0
01-02-2007,35,KOL,232890567,Minitruck,24,0
01-02-2007,20,NAG,121457890,Minitruck,5,0
01-02-2007,10,PUN,213679234,AutoRick,6,0
01-02-2007,28,KOL,111123987,AutoRick,13,0
01-02-2007,12,PUN,123567345,AutoRick,9,0
01-02-2007,14,PUN,222679890,AutoRick,11,0
01-02-2007,22,KOL,123679987,AutoRick,7,0
01-02-2007,28,KOL,121679234,Vikram,18,1
01-02-2007,21,NAG,123070345,Minitruck,20,0
01-02-2007,7,MUM,232567345,Vikram,18,0
01-02-2007,3,MUM,111567567,Vikram,2,0
01-02-2007,15,PUN,232678567,AutoRick,5,1
01-02-2007,10,PUN,321123789,AutoRick,5,1
01-02-2007,20,NAG,333345234,Vikram,4,0
01-02-2007,21,NAG,222567456,Vikram,11,1
01-02-2007,41,GOA,112678765,AutoRick,2,0
01-02-2007,33,KOL,222056123,Vikram,7,1
01-02-2007,12,PUN,343457234,AutoRick,8,0
01-02-2007,34,KOL,232890789,AutoRick,12,0
01-02-2007,7,MUM,333678234,Minitruck,50,5
01-02-2007,2,MUM,123567567,AutoRick,9,0
01-02-2007,2,MUM,121123345,Vikram,12,1
01-02-2007,33,KOL,333457123,Minitruck,22,0
01-02-2007,12,PUN,123890678,Vikram,12,0
01-02-2007,36,KOL,343890765,AutoRick,14,2
01-02-2007,47,GOA,232123765,Vikram,14,0
01-02-2007,28,KOL,343070789,Vikram,4,0
01-02-2007,3,MUM,222890765,Minitruck,33,0
01-02-2007,21,NAG,123567765,Minitruck,25,1
01-02-2007,21,NAG,123890987,Vikram,20,1
01-02-2007,28,KOL,321679123,Vikram,15,0
01-02-2007,10,PUN,121070987,Vikram,6,1
01-02-2007,36,KOL,112567234,Minitruck,10,1
01-02-2007,33,KOL,213123987,Vikram,1,0
01-02-2007,47,GOA,213123987,AutoRick,11,0
01-02-2007,2,MUM,321567567,Vikram,25,6
01-02-2007,12,PUN,343678987,AutoRick,8,0
01-02-2007,21,NAG,112070678,Minitruck,13,1
01-02-2007,28,KOL,123679123,Vikram,11,0
01-02-2007,24,KOL,222679789,Vikram,8,1
01-02-2007,2,MUM,123679987,AutoRick,1,0
01-02-2007,20,NAG,321457678,AutoRick,10,0
01-02-2007,47,GOA,111678123,AutoRick,12,0
01-02-2007,6,MUM,333890123,Vikram,1,0
01-02-2007,33,KOL,112056678,Minitruck,4,0
01-02-2007,43,GOA,321456765,Minitruck,35,2
01-02-2007,3,MUM,232070765,Vikram,1,0
01-02-2007,24,KOL,222567678,Vikram,10,0
01-02-2007,20,NAG,333890890,Vikram,5,1
01-02-2007,28,KOL,112567234,Vikram,19,1
01-02-2007,36,KOL,213070345,AutoRick,5,1
01-02-2007,8,PUN,111345567,AutoRick,2,0
01-02-2007,21,NAG,222456987,Minitruck,29,1
01-02-2007,36,KOL,222456234,AutoRick,7,0
01-02-2007,41,GOA,232070456,Minitruck,18,0
01-02-2007,2,MUM,222890234,Vikram,20,0
01-02-2007,47,GOA,111456789,Minitruck,2,0
01-02-2007,12,PUN,121123890,Minitruck,50,5
01-02-2007,35,KOL,111345567,AutoRick,4,0
01-02-2007,14,PUN,321456987,AutoRick,14,3
01-02-2007,43,GOA,333456345,Minitruck,21,1
01-02-2007,3,MUM,222345987,Minitruck,21,0
01-02-2007,36,KOL,112890678,AutoRick,4,0
01-02-2007,47,GOA,121457456,Vikram,2,0
01-02-2007,21,NAG,112567987,Minitruck,35,2
01-03-2007,2,MUM,333123890,Minitruck,37,0
01-03-2007,41,GOA,121123890,Minitruck,13,3
01-03-2007,12,PUN,321890678,AutoRick,6,0
01-03-2007,49,GOA,343456987,AutoRick,14,3
01-03-2007,2,MUM,121070890,Vikram,18,0
01-03-2007,33,KOL,213890234,Vikram,2,0
01-03-2007,3,MUM,222123678,Minitruck,13,3
01-03-2007,34,KOL,333679567,Minitruck,17,1
01-03-2007,3,MUM,333457765,AutoRick,13,8
01-03-2007,17,NAG,111890789,AutoRick,14,3
01-03-2007,33,KOL,111567765,Minitruck,44,11
01-03-2007,7,MUM,321567890,Minitruck,29,1
01-03-2007,28,KOL,333056345,AutoRick,3,0
01-03-2007,2,MUM,121678123,Vikram,4,0
01-03-2007,21,NAG,321457234,AutoRick,5,1
01-03-2007,36,KOL,333123456,Vikram,13,0
01-03-2007,6,MUM,213456345,AutoRick,12,0
01-03-2007,35,KOL,232456123,Vikram,17,0
01-03-2007,41,GOA,112679345,Vikram,19,0
01-03-2007,34,KOL,112890567,Vikram,18,1
01-03-2007,6,MUM,121456765,AutoRick,13,1
01-03-2007,17,NAG,222070123,AutoRick,13,0
01-03-2007,7,MUM,333070890,Minitruck,22,0
01-03-2007,6,MUM,232056456,Vikram,20,1
01-03-2007,8,PUN,112456456,AutoRick,13,0
01-03-2007,14,PUN,321456765,Vikram,23,4
01-03-2007,47,GOA,213345456,Vikram,21,1
01-03-2007,12,PUN,333678345,AutoRick,5,1
01-03-2007,3,MUM,343679567,AutoRick,1,0
01-03-2007,21,NAG,343345234,AutoRick,3,0
01-03-2007,12,PUN,321070890,Vikram,19,0
01-03-2007,8,PUN,343345987,AutoRick,3,0
01-03-2007,16,NAG,121456345,AutoRick,4,0
01-03-2007,36,KOL,111679678,Minitruck,25,1
01-03-2007,2,MUM,123678789,Minitruck,17,1
01-03-2007,21,NAG,222457890,Minitruck,12,2
01-03-2007,35,KOL,343123890,Minitruck,40,1
01-03-2007,16,NAG,222890765,AutoRick,15,3
01-03-2007,6,MUM,333070890,Minitruck,46,12
01-03-2007,3,MUM,333056456,Minitruck,7,1
01-03-2007,41,GOA,232070765,Vikram,21,1
01-03-2007,16,NAG,343678890,AutoRick,7,0
01-03-2007,35,KOL,121678678,Vikram,17,0
01-03-2007,24,KOL,112457234,AutoRick,6,0
01-03-2007,10,PUN,222457456,AutoRick,2,0
01-03-2007,28,KOL,111567765,AutoRick,14,3
01-03-2007,20,NAG,232890456,AutoRick,13,1
01-03-2007,6,MUM,343345456,Minitruck,31,0
01-03-2007,10,PUN,232123234,Minitruck,39,2
01-03-2007,7,MUM,111679987,Minitruck,44,11
01-03-2007,16,NAG,343123345,Minitruck,6,0
01-03-2007,17,NAG,222070987,Vikram,19,1
01-03-2007,17,NAG,222890456,Vikram,23,5
01-03-2007,15,PUN,123123567,Vikram,12,0
01-03-2007,7,MUM,232123234,AutoRick,11,0
01-03-2007,8,PUN,213056567,AutoRick,5,1
01-03-2007,2,MUM,111056345,AutoRick,8,0
01-03-2007,35,KOL,123123234,Vikram,16,1
01-03-2007,41,GOA,112457987,AutoRick,2,0
01-03-2007,16,NAG,121678678,Vikram,23,5
01-03-2007,28,KOL,121123765,AutoRick,12,0
01-03-2007,36,KOL,232679567,AutoRick,5,1
01-03-2007,10,PUN,321123234,Vikram,25,5
01-03-2007,34,KOL,112890234,Minitruck,14,3
01-03-2007,10,PUN,123678678,Vikram,22,1
01-03-2007,43,GOA,213679345,AutoRick,7,0
01-03-2007,3,MUM,121456678,Vikram,6,1
01-03-2007,47,GOA,123678789,Minitruck,21,1
01-03-2007,3,MUM,123567456,Minitruck,42,8
01-03-2007,28,KOL,112070678,Minitruck,14,2
01-03-2007,47,GOA,222070987,Vikram,18,0
01-03-2007,17,NAG,112457890,Vikram,2,0
01-03-2007,12,PUN,343345345,Minitruck,14,1
01-03-2007,47,GOA,112679789,Vikram,22,1
01-03-2007,8,PUN,213678567,AutoRick,13,1
01-03-2007,43,GOA,232070234,AutoRick,15,3
01-03-2007,24,KOL,213345678,Minitruck,22,1
01-03-2007,43,GOA,343456890,Vikram,12,0
01-03-2007,21,NAG,111679987,AutoRick,9,0
01-03-2007,8,PUN,213890789,Minitruck,27,1
01-03-2007,33,KOL,321457234,Minitruck,16,1
01-03-2007,12,PUN,343070789,Vikram,12,0
01-03-2007,6,MUM,343457123,Vikram,11,0
01-03-2007,17,NAG,321056567,AutoRick,12,0
01-03-2007,15,PUN,121890789,Vikram,23,4
01-03-2007,16,NAG,343890123,AutoRick,14,3
01-03-2007,22,KOL,333890789,Minitruck,4,0
01-03-2007,3,MUM,121890234,AutoRick,2,0
01-03-2007,6,MUM,222070987,Minitruck,41,7
01-03-2007,2,MUM,232056234,Minitruck,28,2
01-03-2007,21,NAG,213056678,AutoRick,8,0
01-03-2007,36,KOL,123345123,AutoRick,8,0
01-03-2007,17,NAG,213070789,Minitruck,42,6
01-03-2007,8,PUN,343070765,AutoRick,11,0
01-03-2007,10,PUN,111123789,AutoRick,15,3
01-03-2007,43,GOA,333567456,Vikram,2,0
01-03-2007,14,PUN,213890789,Minitruck,35,1
01-03-2007,12,PUN,343070345,Vikram,15,0
01-03-2007,3,MUM,222457987,AutoRick,1,0
01-03-2007,8,PUN,111056987,AutoRick,1,0
01-03-2007,43,GOA,333678987,Vikram,3,0
01-03-2007,34,KOL,123070765,AutoRick,3,0
01-03-2007,2,MUM,222070765,Minitruck,37,2
01-03-2007,33,KOL,123056987,AutoRick,11,0
01-03-2007,8,PUN,111070890,AutoRick,8,0
01-03-2007,17,NAG,121457456,Vikram,25,5
01-03-2007,35,KOL,222056678,Vikram,13,0
01-03-2007,14,PUN,222678678,AutoRick,6,0
01-03-2007,15,PUN,232678123,AutoRick,3,0
01-03-2007,12,PUN,111457678,Minitruck,46,9
01-03-2007,20,NAG,111345789,Minitruck,18,1
01-03-2007,17,NAG,321567678,AutoRick,4,0
01-03-2007,49,GOA,112056456,Minitruck,46,9
01-03-2007,3,MUM,123056987,Minitruck,3,0
01-03-2007,22,KOL,111123678,Vikram,17,1
01-03-2007,16,NAG,213890456,AutoRick,9,0
01-03-2007,21,NAG,321056345,AutoRick,14,3
01-03-2007,35,KOL,121456789,Vikram,8,1
01-03-2007,2,MUM,333457123,Vikram,5,1
01-03-2007,21,NAG,213345678,AutoRick,7,0
01-03-2007,22,KOL,232056890,AutoRick,13,0
01-03-2007,49,GOA,343890987,Minitruck,39,2
01-03-2007,6,MUM,111070567,Vikram,14,0
01-03-2007,33,KOL,232678123,AutoRick,15,3
01-03-2007,8,PUN,111457987,Vikram,5,1
01-03-2007,3,MUM,222123123,Vikram,19,1
01-03-2007,33,KOL,222070456,Vikram,5,1
01-03-2007,3,MUM,222567345,AutoRick,11,5
01-03-2007,16,NAG,333345234,Minitruck,4,0
01-03-2007,36,KOL,123070567,Minitruck,11,2
01-03-2007,17,NAG,321056567,AutoRick,12,0
01-03-2007,16,NAG,232070456,Minitruck,48,7
01-03-2007,47,GOA,213056567,AutoRick,2,0
01-03-2007,28,KOL,232567678,Minitruck,47,8
01-03-2007,8,PUN,112345123,Minitruck,5,0
01-03-2007,28,KOL,222123567,Minitruck,16,0
01-03-2007,47,GOA,123345789,Vikram,6,1
01-03-2007,43,GOA,213567678,Vikram,19,0
01-03-2007,36,KOL,222345789,Minitruck,49,7
01-03-2007,16,NAG,232056678,Vikram,12,0
01-03-2007,6,MUM,321456345,Vikram,5,1
01-03-2007,21,NAG,121567987,AutoRick,4,0
01-03-2007,8,PUN,333567345,Minitruck,18,1
01-03-2007,3,MUM,343456765,Vikram,11,0
01-03-2007,7,MUM,112679987,Vikram,25,5
01-03-2007,14,PUN,121056234,Minitruck,17,0
01-03-2007,10,PUN,222123567,Vikram,25,5
01-03-2007,8,PUN,112345678,AutoRick,7,0
01-03-2007,3,MUM,333567345,Vikram,20,1
01-03-2007,15,PUN,321890789,Minitruck,42,6
01-03-2007,22,KOL,232567234,Minitruck,21,1
01-03-2007,28,KOL,232345567,Minitruck,27,1
01-03-2007,24,KOL,222567789,Minitruck,23,0
01-03-2007,36,KOL,121457456,Vikram,10,0
01-03-2007,2,MUM,111345567,AutoRick,15,3
01-03-2007,28,KOL,213679678,AutoRick,7,0
01-03-2007,8,PUN,321123987,AutoRick,8,0
01-03-2007,20,NAG,112456789,Minitruck,18,0
01-03-2007,12,PUN,343679678,Vikram,13,1
01-03-2007,28,KOL,343345789,Minitruck,11,3
01-03-2007,35,KOL,321456987,Vikram,2,0
01-03-2007,41,GOA,112345567,Vikram,5,1
01-03-2007,20,NAG,333890234,AutoRick,14,3
01-03-2007,14,PUN,111567234,Vikram,8,1
01-03-2007,34,KOL,343457456,Vikram,14,0
01-03-2007,16,NAG,232456765,Minitruck,30,1
01-03-2007,10,PUN,123056123,Minitruck,19,0
01-03-2007,17,NAG,123456789,AutoRick,6,0
01-03-2007,34,KOL,112679567,Minitruck,35,3
01-03-2007,43,GOA,343070987,AutoRick,14,3
01-03-2007,21,NAG,343678345,AutoRick,15,3
01-03-2007,22,KOL,121123234,Vikram,15,1
01-03-2007,3,MUM,213679234,Vikram,17,1
01-03-2007,10,PUN,333679345,Vikram,21,1
01-03-2007,12,PUN,123678789,Vikram,5,1
01-03-2007,33,KOL,321678345,Minitruck,6,1
01-03-2007,3,MUM,111456456,AutoRick,14,8
01-03-2007,34,KOL,112345456,Minitruck,11,2
01-03-2007,14,PUN,333679234,AutoRick,8,0
01-03-2007,16,NAG,111890456,AutoRick,10,0
01-03-2007,33,KOL,222890345,AutoRick,4,0
01-03-2007,20,NAG,232567123,Minitruck,7,1
01-03-2007,33,KOL,121890567,Vikram,8,1
01-03-2007,14,PUN,333890765,Minitruck,49,11
01-03-2007,49,GOA,111345678,Vikram,23,5
01-03-2007,47,GOA,222678567,Minitruck,49,7
01-03-2007,43,GOA,123345678,Vikram,25,6
01-03-2007,20,NAG,112679765,Vikram,8,1
01-03-2007,49,GOA,343456890,Vikram,10,0
01-03-2007,10,PUN,121345234,Minitruck,3,0
01-03-2007,22,KOL,213123456,Minitruck,2,0
01-03-2007,20,NAG,232678234,Minitruck,5,1
01-03-2007,15,PUN,333457890,Vikram,9,1
01-03-2007,28,KOL,121123234,Vikram,25,6
01-03-2007,34,KOL,232345456,Minitruck,18,0
01-03-2007,49,GOA,111056987,AutoRick,9,0
01-03-2007,8,PUN,111457678,Minitruck,45,8
01-03-2007,22,KOL,321679456,Minitruck,8,1
01-03-2007,17,NAG,343345789,AutoRick,9,0
01-03-2007,33,KOL,333056234,Minitruck,40,1
01-03-2007,34,KOL,213070567,AutoRick,15,3
01-03-2007,2,MUM,232890567,Minitruck,26,1
01-03-2007,22,KOL,213679987,Minitruck,32,1
01-03-2007,14,PUN,333123890,Minitruck,49,11
01-03-2007,3,MUM,213123456,Minitruck,50,7
01-03-2007,47,GOA,333345234,AutoRick,15,3
01-03-2007,24,KOL,222070456,Minitruck,41,9
01-03-2007,16,NAG,222890765,Vikram,19,1
01-03-2007,14,PUN,333070789,AutoRick,7,0
01-03-2007,8,PUN,213056345,Vikram,8,1
01-03-2007,3,MUM,112678678,Vikram,7,1
01-03-2007,49,GOA,213678987,AutoRick,12,0
01-03-2007,7,MUM,111070765,Vikram,13,0
01-03-2007,3,MUM,111345789,AutoRick,4,3
01-03-2007,21,NAG,121457890,Vikram,9,2
01-03-2007,35,KOL,121056456,Minitruck,20,0
01-03-2007,3,MUM,232679456,Vikram,7,1
01-03-2007,16,NAG,112345678,Minitruck,42,11
01-03-2007,16,NAG,111456123,Minitruck,6,1
01-03-2007,7,MUM,321456456,AutoRick,15,3
01-03-2007,24,KOL,222678765,Vikram,2,0
01-03-2007,16,NAG,111123234,AutoRick,10,0
01-03-2007,10,PUN,321890567,Minitruck,35,3
01-03-2007,16,NAG,111070234,Vikram,1,0
01-03-2007,16,NAG,333890345,AutoRick,9,0
01-03-2007,8,PUN,112123890,Minitruck,48,9
01-03-2007,15,PUN,123678456,Vikram,11,0
01-03-2007,20,NAG,121056890,AutoRick,3,0
01-03-2007,22,KOL,333456123,Vikram,24,5
01-03-2007,22,KOL,112678123,AutoRick,14,3
01-03-2007,16,NAG,121457987,AutoRick,8,0
01-03-2007,21,NAG,321345456,AutoRick,1,0
01-03-2007,12,PUN,232890345,AutoRick,2,0
01-03-2007,41,GOA,111056765,Minitruck,49,10
01-03-2007,43,GOA,232679234,AutoRick,14,3
01-03-2007,49,GOA,343567345,Minitruck,18,0
01-03-2007,43,GOA,321679567,AutoRick,5,1
01-03-2007,33,KOL,321457567,Minitruck,8,1
01-03-2007,36,KOL,222678765,Vikram,23,5
01-03-2007,47,GOA,222678987,AutoRick,7,0
01-03-2007,21,NAG,222056234,Vikram,4,0
01-03-2007,14,PUN,333345789,Minitruck,13,3
01-03-2007,49,GOA,222679987,AutoRick,7,0
01-03-2007,2,MUM,232457789,AutoRick,5,1
01-03-2007,24,KOL,213123234,AutoRick,11,0
01-03-2007,16,NAG,232678567,AutoRick,11,0
01-03-2007,21,NAG,213567789,Minitruck,16,1
01-03-2007,16,NAG,321123765,Minitruck,32,0
01-03-2007,8,PUN,121070678,Minitruck,29,0
01-03-2007,36,KOL,112457456,AutoRick,6,0
01-03-2007,16,NAG,112056123,Vikram,13,1
01-03-2007,14,PUN,232567456,Vikram,5,1
01-03-2007,41,GOA,213567987,Minitruck,49,6
01-03-2007,36,KOL,213456456,Vikram,16,1
01-03-2007,20,NAG,213345678,Vikram,19,0
01-03-2007,16,NAG,213457456,Minitruck,47,4
01-03-2007,36,KOL,111056765,Vikram,25,5
01-03-2007,33,KOL,121056123,AutoRick,15,3
01-03-2007,12,PUN,343456987,Minitruck,16,0
01-03-2007,8,PUN,333457789,AutoRick,9,0
01-03-2007,14,PUN,213345765,Minitruck,28,0
01-03-2007,43,GOA,121679987,Vikram,12,0
01-03-2007,17,NAG,112678123,Vikram,11,0
01-03-2007,21,NAG,111070345,Minitruck,20,0
01-03-2007,43,GOA,333345456,Vikram,23,5
01-03-2007,21,NAG,123567567,Minitruck,17,1
01-03-2007,3,MUM,222679345,Vikram,9,2
01-03-2007,6,MUM,222679987,Vikram,4,0
01-03-2007,21,NAG,222890789,AutoRick,5,1
01-03-2007,20,NAG,343567789,AutoRick,3,0
01-03-2007,28,KOL,112070765,AutoRick,1,0
01-03-2007,16,NAG,232890567,Vikram,17,1
01-03-2007,10,PUN,111070345,Minitruck,5,1
01-03-2007,41,GOA,111123345,Minitruck,33,1
01-03-2007,36,KOL,222056987,AutoRick,3,0
01-03-2007,17,NAG,232456567,AutoRick,5,1
01-03-2007,17,NAG,321056345,Minitruck,10,1
01-03-2007,14,PUN,343056345,Minitruck,49,11
01-03-2007,33,KOL,112890890,Minitruck,26,1
01-03-2007,14,PUN,112345890,Vikram,21,0
01-03-2007,43,GOA,111056345,Minitruck,14,2
01-03-2007,17,NAG,321456890,AutoRick,4,0
01-03-2007,47,GOA,121056987,Minitruck,16,1
01-03-2007,12,PUN,232070234,AutoRick,6,0
01-03-2007,7,MUM,121679123,AutoRick,7,0
01-03-2007,16,NAG,213056456,AutoRick,9,0
01-03-2007,22,KOL,112567123,Minitruck,39,1
01-03-2007,8,PUN,232890123,AutoRick,4,0
01-03-2007,34,KOL,222890123,Vikram,21,0
01-03-2007,3,MUM,343056345,AutoRick,5,3
01-03-2007,12,PUN,343123789,AutoRick,13,1
01-03-2007,22,KOL,333456890,AutoRick,6,0
01-03-2007,28,KOL,121679345,Minitruck,3,0
01-03-2007,21,NAG,213678765,AutoRick,10,0
01-03-2007,41,GOA,232056890,AutoRick,6,0
01-03-2007,17,NAG,111890456,AutoRick,14,3
01-03-2007,12,PUN,343567123,AutoRick,14,3
01-03-2007,2,MUM,123457234,Minitruck,39,1
01-03-2007,35,KOL,213457567,Vikram,6,1
01-03-2007,21,NAG,112456678,Vikram,7,1
01-03-2007,2,MUM,111567890,AutoRick,12,0
01-03-2007,3,MUM,121679765,Minitruck,30,2
01-03-2007,16,NAG,123890789,Vikram,25,5
01-03-2007,34,KOL,123679456,Vikram,17,1
01-03-2007,17,NAG,123678678,Vikram,7,1
01-03-2007,22,KOL,112056890,Vikram,9,1
01-04-2007,35,KOL,333567678,Minitruck,34,0
01-04-2007,3,MUM,213567890,Vikram,20,1
01-04-2007,24,KOL,343457678,Minitruck,2,0
01-04-2007,47,GOA,123056234,Vikram,15,0
01-04-2007,43,GOA,222890987,Vikram,15,0
01-04-2007,35,KOL,112890789,Minitruck,20,1
01-04-2007,47,GOA,121567234,Vikram,24,5
01-04-2007,6,MUM,111890567,Minitruck,7,2
01-04-2007,10,PUN,111567567,AutoRick,2,0
01-04-2007,43,GOA,222890567,Vikram,20,0
01-04-2007,22,KOL,112890789,AutoRick,9,0
01-04-2007,10,PUN,321567765,Minitruck,11,2
01-04-2007,47,GOA,213345456,Vikram,7,1
01-04-2007,17,NAG,112456765,AutoRick,7,0
01-04-2007,8,PUN,333345123,AutoRick,13,0
01-04-2007,22,KOL,123345123,Vikram,15,1
01-04-2007,12,PUN,213456456,Minitruck,19,1
01-04-2007,12,PUN,321345234,Minitruck,4,1
01-04-2007,20,NAG,222070789,Vikram,14,0
01-04-2007,22,KOL,333678456,AutoRick,4,0
01-04-2007,15,PUN,112457678,AutoRick,14,3
01-04-2007,47,GOA,232056890,Vikram,15,0
01-04-2007,36,KOL,333567678,Vikram,14,0
01-04-2007,15,PUN,112567234,AutoRick,3,0
01-04-2007,21,NAG,111457345,Vikram,23,5
01-04-2007,10,PUN,111456678,Vikram,9,1
01-04-2007,22,KOL,232123567,AutoRick,8,0
01-04-2007,21,NAG,333345567,AutoRick,1,0
01-04-2007,41,GOA,213345345,Minitruck,7,1
01-04-2007,43,GOA,123123987,Vikram,12,0
01-04-2007,17,NAG,121457789,Minitruck,6,1
01-04-2007,15,PUN,123457765,Minitruck,28,1
01-04-2007,24,KOL,222679890,Vikram,9,2
01-04-2007,3,MUM,321890456,AutoRick,10,5
01-04-2007,15,PUN,213457765,AutoRick,15,3
01-04-2007,41,GOA,343123987,Minitruck,17,0
01-04-2007,2,MUM,111345123,Vikram,22,2
01-04-2007,12,PUN,213123345,Vikram,23,4
01-04-2007,36,KOL,121457678,AutoRick,15,3
01-04-2007,8,PUN,343456456,AutoRick,5,1
01-04-2007,41,GOA,222123567,Vikram,4,0
01-04-2007,28,KOL,321056456,Vikram,9,1
01-04-2007,33,KOL,112056678,Vikram,11,0
01-04-2007,20,NAG,123890456,AutoRick,10,0
01-04-2007,10,PUN,222890345,AutoRick,14,2
01-04-2007,47,GOA,222056567,Vikram,16,1
01-04-2007,12,PUN,213679890,Vikram,8,1
01-04-2007,8,PUN,321567987,Vikram,8,1
01-04-2007,43,GOA,333457890,AutoRick,10,0
01-04-2007,6,MUM,111056765,Minitruck,44,8
01-04-2007,12,PUN,222070567,Minitruck,8,1
01-04-2007,21,NAG,333457765,Vikram,25,6
01-04-2007,17,NAG,121056789,Minitruck,33,0
01-04-2007,16,NAG,213345890,AutoRick,15,3
01-04-2007,8,PUN,222056345,Minitruck,19,1
01-04-2007,6,MUM,333678234,Vikram,5,1
01-04-2007,35,KOL,333679345,Minitruck,16,1
01-04-2007,16,NAG,213457987,Vikram,23,5
01-04-2007,22,KOL,343567123,Minitruck,26,2
01-04-2007,21,NAG,321679567,Minitruck,31,1
01-04-2007,12,PUN,121567456,Minitruck,47,8
01-04-2007,21,NAG,111890678,Minitruck,26,0
01-04-2007,20,NAG,213567890,Vikram,23,4
01-04-2007,12,PUN,222678765,Vikram,17,0
01-04-2007,24,KOL,213056987,Minitruck,22,0
01-04-2007,12,PUN,321070678,Minitruck,34,1
01-04-2007,22,KOL,123679567,Vikram,21,1
01-04-2007,43,GOA,232567765,AutoRick,2,0
01-04-2007,47,GOA,222345890,AutoRick,7,0
01-04-2007,12,PUN,333456123,Minitruck,13,1
01-04-2007,3,MUM,123457789,AutoRick,11,5
01-04-2007,21,NAG,111056456,AutoRick,3,0
01-04-2007,6,MUM,111123456,Vikram,20,1
01-04-2007,6,MUM,343456789,AutoRick,5,1
01-04-2007,6,MUM,111123765,Vikram,2,0
01-04-2007,12,PUN,222056456,Vikram,19,1
01-04-2007,47,GOA,222890345,Vikram,15,1
01-04-2007,47,GOA,111567789,AutoRick,14,3
01-04-2007,41,GOA,213567234,Vikram,10,0
01-04-2007,21,NAG,111679234,AutoRick,3,0
01-04-2007,10,PUN,121123456,Vikram,10,0
01-04-2007,21,NAG,321056456,AutoRick,13,0
01-04-2007,8,PUN,333890567,Minitruck,41,6
01-04-2007,49,GOA,232678890,Minitruck,30,2
01-04-2007,17,NAG,321070123,Vikram,3,0
01-04-2007,35,KOL,213457890,Vikram,2,0
01-04-2007,8,PUN,222567789,AutoRick,7,0
01-04-2007,22,KOL,123056456,Minitruck,6,1
01-04-2007,3,MUM,222345123,Minitruck,25,2
01-04-2007,24,KOL,232123234,Minitruck,32,0
01-04-2007,14,PUN,222456567,AutoRick,14,2
01-04-2007,6,MUM,213070789,Minitruck,17,1
01-04-2007,20,NAG,112123123,AutoRick,10,0
01-04-2007,14,PUN,232345890,AutoRick,4,0
01-04-2007,10,PUN,333456456,Vikram,21,1
01-04-2007,15,PUN,343679890,Minitruck,7,1
01-04-2007,41,GOA,222679567,Minitruck,8,1
